1.93,0.591238,0.999641,-1.04845,0.0214345,4.3435,-0.931402
1.94,0.580704,0.999823,-1.05835,0.0150362,4.42838,-0.897944
1.95,0.570071,0.999942,-1.06807,0.00863689,4.5135,-0.864053
1.96,0.559343,0.999996,-1.07762,0.00223706,4.59881,-0.829736
1.97,0.54852,0.999986,-1.08698,-0.00416292,4.68428,-0.795005
1.98,0.537604,0.999913,-1.09616,-0.0105626,4.76986,-0.759868
1.99,0.526597,0.999775,-1.10515,-0.0169617,4.85551,-0.724338
2,0.515501,0.999574,-1.11396,-0.0233596,5.4412,-0.188423
2.01,0.504319,0.999308,-1.12257,-0.0297561,5.52688,-0.152136
2.02,0.493051,0.998978,-1.131,-0.0361506,5.61251,-0.115488
2.03,0.481699,0.998585,-1.13924,-0.0425429,5.69805,-0.0784898
2.04,0.470266,0.998128,-1.14728,-0.0489324,5.78346,-0.0411545
2.05,0.458754,0.997606,-1.15513,-0.0553188,5.86869,-0.003494
2.06,0.447164,0.997021,-1.16279,-0.0617016,5.95372,0.0344791
2.07,0.435499,0.996372,-1.17025,-0.0680805,6.03849,0.0727518
2.08,0.42376,0.99566,-1.17751,-0.074455,6.12296,0.111311
2.09,0.41195,0.994883,-1.18457,-0.0808248,6.2071,0.150143
2.1,0.400069,0.994043,-1.19143,-0.0871894,6.29087,0.189235
2.11,0.388122,0.99314,-1.19809,-0.0935484,6.37422,0.228571
2.12,0.376108,0.992172,-1.20455,-0.0999015,6.45711,0.268139
2.13,0.364031,0.991142,-1.2108,-0.106248,6.5395,0.307922
2.14,0.351893,0.990047,-1.21685,-0.112588,6.62135,0.347907
2.15,0.339695,0.98889,-1.2227,-0.118921,6.70263,0.388078
2.16,0.32744,0.987669,-1.22833,-0.125246,6.7833,0.42842
2.17,0.315129,0.986385,-1.23376,-0.131563,6.8633,0.468916
2.18,0.302765,0.985038,-1.23898,-0.137871,6.94262,0.509552
2.19,0.29035,0.983627,-1.244,-0.144171,7.0212,0.550311
2.2,0.277886,0.982154,-1.2488,-0.150461,7.09901,0.591177
2.21,0.265375,0.980618,-1.25339,-0.156742,7.17601,0.632133
2.22,0.252819,0.97902,-1.25777,-0.163013,7.25217,0.673163
2.23,0.24022,0.977358,-1.26193,-0.169274,7.32746,0.714249
2.24,0.227581,0.975634,-1.26589,-0.175523,7.40182,0.755375
2.25,0.214903,0.973848,-1.26963,-0.181762,7.47524,0.796524
2.26,0.202189,0.971999,-1.27315,-0.187988,7.54767,0.837677
2.27,0.189441,0.970088,-1.27646,-0.194203,7.61908,0.878818
2.28,0.176661,0.968115,-1.27955,-0.200405,7.68944,0.919928
2.29,0.163851,0.96608,-1.28243,-0.206595,7.75872,0.960991
2.3,0.151013,0.963983,-1.28509,-0.212771,7.82689,1.00199
2.31,0.138149,0.961824,-1.28753,-0.218934,7.89391,1.0429
2.32,0.125263,0.959604,-1.28976,-0.225082,7.95975,1.08372
2.33,0.112355,0.957323,-1.29177,-0.231217,8.02439,1.12441
2.34,0.0994281,0.95498,-1.29356,-0.237336,8.0878,1.16496
2.35,0.0864845,0.952576,-1.29513,-0.24344,8.14996,1.20537
2.36,0.0735262,0.950111,-1.29648,-0.249529,8.21082,1.24559
2.37,0.0605556,0.947586,-1.29761,-0.255601,8.27038,1.28563
2.38,0.0475747,0.944999,-1.29853,-0.261658,8.32861,1.32546
2.39,0.0345858,0.942353,-1.29922,-0.267697,8.38547,1.36506
2.4,0.021591,0.939645,-1.2997,-0.27372,8.44096,1.40442
2.41,0.00859255,0.936878,-1.29995,-0.279725,8.49506,1.44351
2.42,-0.00440733,0.934051,-1.29999,-0.285712,8.54773,1.48233
2.43,-0.0174065,0.931164,-1.2998,-0.29168,8.59896,1.52084
2.44,-0.0304027,0.928217,-1.2994,-0.29763,8.64874,1.55905
2.45,-0.0433937,0.925212,-1.29878,-0.303561,8.69705,1.59692
2.46,-0.0563774,0.922146,-1.29793,-0.309473,8.74387,1.63445
2.47,-0.0693516,0.919022,-1.29687,-0.315365,8.78919,1.67161
2.48,-0.0823141,0.915839,-1.29559,-0.321236,8.833,1.70839
2.49,-0.0952627,0.912597,-1.29409,-0.327087,8.87528,1.74478
2.5,-0.108195,0.909297,-1.29237,-0.332917,8.91603,1.78075
2.51,-0.121109,0.905939,-1.29043,-0.338726,8.95523,1.81629
2.52,-0.134003,0.902523,-1.28828,-0.344513,8.99288,1.8514
2.53,-0.146874,0.899049,-1.2859,-0.350278,9.02897,1.88604
2.54,-0.15972,0.895517,-1.28331,-0.356021,9.0635,1.92021
2.55,-0.17254,0.891929,-1.2805,-0.361741,9.09646,1.95389
2.56,-0.18533,0.888283,-1.27748,-0.367438,9.12784,1.98708
2.57,-0.198088,0.88458,-1.27424,-0.373111,9.15765,2.01975
2.58,-0.210814,0.880821,-1.27078,-0.37876,9.18589,2.05189
2.59,-0.223503,0.877005,-1.26711,-0.384385,9.21256,2.0835
2.6,-0.236155,0.873133,-1.26323,-0.389986,9.23765,2.11455
2.61,-0.248767,0.869205,-1.25913,-0.395561,9.26117,2.14504
2.62,-0.261337,0.865222,-1.25482,-0.401111,9.28313,2.17495
2.63,-0.273863,0.861183,-1.2503,-0.406636,9.30354,2.20428
2.64,-0.286343,0.857089,-1.24557,-0.412134,9.32239,2.23301
2.65,-0.298774,0.85294,-1.24062,-0.417607,9.33969,2.26114
2.66,-0.311154,0.848737,-1.23547,-0.423052,9.35547,2.28865
2.67,-0.323482,0.84448,-1.2301,-0.42847,9.36972,2.31553
2.68,-0.335756,0.840168,-1.22453,-0.433861,9.38245,2.34179
2.69,-0.347972,0.835802,-1.21876,-0.439224,9.39369,2.36741
2.7,-0.36013,0.831383,-1.21277,-0.444559,9.40344,2.39237
2.71,-0.372227,0.826911,-1.20658,-0.449866,9.41172,2.41669
2.72,-0.384261,0.822386,-1.20019,-0.455144,9.41854,2.44034
2.73,-0.39623,0.817809,-1.1936,-0.460392,9.42393,2.46333
2.74,-0.408132,0.813178,-1.1868,-0.465612,9.42789,2.48565
2.75,-0.419966,0.808496,-1.1798,-0.470801,9.43045,2.50729
2.76,-0.431728,0.803763,-1.17261,-0.47596,9.43164,2.52826
2.77,-0.443417,0.798977,-1.16521,-0.481089,9.43145,2.54854
2.78,-0.455031,0.794141,-1.15762,-0.486187,9.42993,2.56813
2.79,-0.466569,0.789254,-1.14983,-0.491254,9.4271,2.58704
2.8,-0.478027,0.784316,-1.14185,-0.496289,9.42297,2.60526
2.81,-0.489405,0.779328,-1.13367,-0.501293,9.41757,2.62279
2.82,-0.5007,0.77429,-1.12531,-0.506265,9.41092,2.63962
2.83,-0.511911,0.769203,-1.11675,-0.511204,9.40306,2.65577
2.84,-0.523034,0.764066,-1.108,-0.51611,9.39401,2.67122
2.85,-0.53407,0.758881,-1.09907,-0.520984,9.38379,2.68599
2.86,-0.545015,0.753647,-1.08995,-0.525824,9.37244,2.70006
2.87,-0.555868,0.748364,-1.08065,-0.53063,9.35998,2.71345
2.88,-0.566628,0.743034,-1.07117,-0.535403,9.34644,2.72616
2.89,-0.577291,0.737656,-1.0615,-0.540141,9.33185,2.73819
2.9,-0.587857,0.732231,-1.05165,-0.544845,9.31624,2.74953
2.91,-0.598324,0.72676,-1.04163,-0.549514,9.29964,2.76021
2.92,-0.608689,0.721241,-1.03143,-0.554147,9.28209,2.77022
2.93,-0.618952,0.715677,-1.02106,-0.558745,9.26362,2.77956
2.94,-0.62911,0.710067,-1.01051,-0.563308,9.24425,2.78825
2.95,-0.639161,0.704411,-0.999794,-0.567834,9.22402,2.79629
2.96,-0.649105,0.69871,-0.988908,-0.572324,9.20297,2.80368
2.97,-0.658939,0.692964,-0.977855,-0.576777,9.18112,2.81043
2.98,-0.668662,0.687175,-0.966637,-0.581194,9.15851,2.81656
2.99,-0.678271,0.681341,-0.955255,-0.585573,9.13517,2.82206
3,-0.687766,0.675463,-0.943712,-0.589915,9.11114,2.82694
