4341.7710,0.8693,-1.1323,0.0773,-1.8912,-0.1714,0.1013,0.6707,0.8599,0.1080,0.4477,0.3321,0.3125,3.3135,-1.5030,-1.7297,0.3551,0.3908,0.3012,2.3513,-1.4348,-1.5824,0.4573,0.3501,0.3544,-2.3511,-48.9464,-23.0120,0.2494,-0.2762,-0.2195
4341.7810,0.8760,-1.1236,0.0783,-1.8867,-0.1681,0.1044,0.6609,0.8637,0.0889,0.4620,0.3296,0.3069,2.8399,-1.7785,-1.6904,0.3621,0.2990,0.2987,2.2805,-1.9951,-1.8340,0.4381,0.3235,0.3425,-3.0906,-55.7068,-25.2901,-0.0236,-0.5340,-0.3292
4341.7910,0.8825,-1.1149,0.0790,-1.8820,-0.1650,0.1075,0.6448,0.8657,0.0727,0.4768,0.3171,0.3026,2.8409,-1.4763,-1.7634,0.3630,0.2896,0.2885,2.2605,-2.0718,-1.8894,0.4404,0.3215,0.3406,-3.2166,-56.6654,-25.6333,-0.0625,-0.5235,-0.3292
4341.8010,0.8889,-1.1063,0.0797,-1.8770,-0.1619,0.1105,0.6362,0.8718,0.0570,0.4918,0.3021,0.2966,2.9717,-1.6009,-1.8427,0.3146,0.3094,0.2602,2.2401,-2.1477,-1.9440,0.4427,0.3195,0.3387,-3.3483,-57.6147,-25.9692,-0.1014,-0.5129,-0.3292
4341.8130,0.8963,-1.0957,0.0803,-1.8710,-0.1583,0.1140,0.6252,0.8801,0.0399,0.5064,0.2923,0.2845,2.7125,-1.9928,-2.1155,0.3303,0.2208,0.3855,2.2149,-2.2393,-2.0096,0.4431,0.3171,0.3364,-3.5140,-58.7613,-26.3725,-0.1487,-0.5001,-0.3292
4341.8230,0.9025,-1.0868,0.0806,-1.8658,-0.1555,0.1168,0.6150,0.8828,0.0251,0.5233,0.2700,0.2834,2.7041,-1.8344,-2.0293,0.4394,0.3235,0.2893,2.1934,-2.3155,-2.0634,0.4424,0.3151,0.3344,-3.6582,-59.7138,-26.7004,-0.1875,-0.4896,-0.3292
4341.8330,0.9086,-1.0780,0.0808,-1.8606,-0.1528,0.1196,0.6033,0.8872,0.0101,0.5435,0.2604,0.2751,2.6064,-1.8990,-2.2025,0.3906,0.3232,0.3077,2.1714,-2.3902,-2.3172,0.4416,0.3131,0.3325,-3.8075,-60.6493,-27.0217,-0.2265,-0.4790,-0.3292
4341.8430,0.9146,-1.0692,0.0808,-1.8549,-0.1503,0.1224,0.5903,0.8935,-0.0120,0.5653,0.2447,0.2733,2.7923,-2.1063,-2.9521,0.2807,0.2916,0.2841,2.1491,-2.4638,-3.4199,0.4409,0.3111,0.3306,-3.9615,-61.5716,-27.3357,-0.2658,-0.4683,-0.3292
4341.8530,0.9204,-1.0602,0.0805,-1.8493,-0.1479,0.1251,0.5789,0.8971,-0.0306,0.5749,0.2325,0.2669,2.7701,-2.1721,-3.0113,0.2919,0.3000,0.2760,2.1264,-2.5378,-3.4998,0.4402,0.3091,0.3286,-4.1206,-62.4984,-27.6442,-0.3049,-0.4576,-0.3292
4341.8650,0.9273,-1.0493,0.0801,-1.8422,-0.1452,0.1282,0.5672,0.9006,-0.0459,0.5919,0.2153,0.2604,2.5556,-1.8951,-3.3151,0.3452,0.4096,0.2835,2.0985,-2.6266,-3.5600,0.4392,0.3067,0.3263,-4.3183,-63.6100,-28.0132,-0.3524,-0.4447,-0.3292
